 aper_sum_5.0px  annulus_median_5.0px  aper_bkg_5.0px  aper_sum_bkgsub_5.0px  flux_err_5.0px       mag     dmag           x           y  sharpness  roundness1  roundness2        ra       dec   gaia_ra  gaia_dec     gaia_x      gaia_y  gaia_ID    gaia_g  gaia_g_err  gaia_g_rp      gaia_source_id  gaia_ra_error  gaia_dec_error   gaia_rp  gaia_rp_err  gaia_g_rp_err  gaia_d2d
       0.428630            -99.990000    -7853.196236            9228.429686      107.234015 14.913697 0.012543  486.797492  146.401669   0.583822   -0.166998    0.177237 24.205254 15.757364 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  9.366217
       0.130637            -99.990000    -7853.196236            9228.079529      107.234013 14.913738 0.012544  209.616126  147.640991   0.372674   -0.462635   -0.928912 24.206428 15.760198 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 17.413048
       0.181403            -99.990000    -7853.196236            9228.139181      107.234013 14.913731 0.012544  341.053863  148.832575   0.309839   -0.180276    0.876753 24.205852 15.758861 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 13.030722
      18.631207            -99.990000    -7853.196236            9249.818688      107.234178 14.911183 0.012515  246.039844  152.219670   0.910337   -0.694982   -0.054127 24.206223 15.759845 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 16.064490
       1.273371            -99.990000    -7853.196236            9229.422302      107.234023 14.913580 0.012542   69.565674  153.542111   0.623197    0.249298    0.272763 24.206965 15.761651 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 22.370287
      18.621789            -99.990000    -7853.196236            9249.807622      107.234178 14.911185 0.012515  243.503234  154.179018   0.665912   -0.404352   -0.070130 24.206213 15.759879 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 16.112901
       4.218907            -99.990000    -7853.196236            9232.883465      107.234049 14.913173 0.012537   69.415835  160.476742   0.516369   -0.007111    0.025412 24.206892 15.761681 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 22.278975
       0.046582            -99.990000    -7853.196236            9227.980760      107.234012 14.913750 0.012544  995.123924  166.236803   0.657833   -0.646975   -0.690775 24.202866 15.752259 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 17.476469
       0.029222            -99.990000    -7853.196236            9227.960361      107.234012 14.913752 0.012544  957.890018  171.472989   0.415932    0.222778   -0.409741 24.202970 15.752660 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 16.061328
       0.209132            -99.990000    -7853.196236            9228.171764      107.234013 14.913727 0.012544   35.471068  173.230023   0.497107   -0.922431   -0.151702 24.206902 15.762080 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 23.383779
       0.136355            -99.990000    -7853.196236            9228.086248      107.234013 14.913737 0.012544 1021.640460  175.500490   0.452323   -0.554190    0.396072 24.202654 15.752026 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 18.284383
       0.382631            -99.990000    -7853.196236            9228.375635      107.234015 14.913703 0.012544   40.060416  177.035689   0.418503   -0.429264   -0.285681 24.206842 15.762049 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 23.164411
       0.215223            -99.990000    -7853.196236            9228.178922      107.234013 14.913726 0.012544   53.093850  181.969661   0.841414   -0.225965   -0.624783 24.206734 15.761936 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 22.613010
       0.081085            -99.990000    -7853.196236            9228.021302      107.234012 14.913745 0.012544  489.087989  181.843916   0.641996    0.191647   -0.145591 24.204868 15.757487 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.101249
       0.011251            -99.990000    -7853.196236            9227.939244      107.234012 14.913754 0.012544  814.992087  182.615772   0.609409   -0.491559   -0.063566 24.203464 15.754164 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 11.034610
       0.077181            -99.990000    -7853.196236            9228.016715      107.234012 14.913745 0.012544  723.639810  183.882343   0.502692    0.740992   -0.336661 24.203842 15.755102 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.461111
      10.779716            -99.990000    -7853.196236            9240.592766      107.234108 14.912267 0.012527  250.608902  189.422147   0.648924   -0.050936   -0.092297 24.205809 15.759952 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 15.214472
       0.105519            -99.990000    -7853.196236            9228.050014      107.234012 14.913741 0.012544  270.135475  190.034982   0.764326   -0.189343    0.353763 24.205719 15.759755 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 14.509950
       0.110659            -99.990000    -7853.196236            9228.056054      107.234013 14.913741 0.012544  460.772027  192.498295   0.545397    0.594925    0.438768 24.204876 15.757820 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.415776
       0.059634            -99.990000    -7853.196236            9227.996097      107.234012 14.913748 0.012544  395.093516  201.256401   0.605095   -0.230430    0.062869 24.205065 15.758526 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 10.063426
       0.123982            -99.990000    -7853.196236            9228.071709      107.234013 14.913739 0.012544  743.062735  201.539459   0.753717   -0.398103    0.213288 24.203571 15.754976 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  8.419360
       0.084228            -99.990000    -7853.196236            9228.024996      107.234012 14.913744 0.012544    7.123417  205.001637   0.667114    0.081634    0.015399 24.206687 15.762500 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 24.112310
       0.012975            -99.990000    -7853.196236            9227.941269      107.234012 14.913754 0.012544  350.454650  204.834078   0.504332    0.376328   -0.258274 24.205218 15.758996 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 11.443318
       0.119289            -99.990000    -7853.196236            9228.066194      107.234013 14.913740 0.012544  486.558031  205.896436   0.561818   -0.238188    0.574631 24.204624 15.757612 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  7.367350
      42.543183            -99.990000    -7853.196236            9277.916542      107.234392 14.907890 0.012477  242.037318  209.209537   0.912959    0.014446   -0.096922 24.205636 15.760121 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 15.205192
       0.085397            -99.990000    -7853.196236            9228.026369      107.234012 14.913744 0.012544  945.600082  211.674726   0.735098    0.264895   -0.182103 24.202597 15.752951 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 14.951893
       0.002717            -99.990000    -7853.196236            9227.929216      107.234012 14.913756 0.012544  298.234677  216.149829   0.755314   -0.421670   -0.339938 24.205322 15.759576 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405 13.055814
       0.081919            -99.990000    -7853.196236            9228.022282      107.234012 14.913745 0.012544  498.153496  218.094148   0.568945    0.323818    0.051350 24.204445 15.757544 24.202564 15.757104 596.768140  355.667058      2.0 19.534204    0.006025   1.471666 2589380296075921920       0.442654        0.351289 18.062538     0.018239       7.438405  6.706340
